media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694791172.1548328,0.16773138555555556,793.6888457352628,0.29518666666666665
0,1,2,1694791172.655237,0.16787038944444443,793.6888457352628,0.29518666666666665
0,1,2,1694791173.1565216,0.1680096286111111,793.6888457352628,0.29518666666666665
0,1,2,1694791173.6572094,0.16814871305555557,793.6888457352628,0.29518666666666665
0,1,3,1694791174.1577818,0.1682877613888889,793.6888457352628,0.29518666666666665
0,1,2,1694791174.658554,0.1684268641666667,793.6888457352628,0.29518666666666665
0,1,2,1694791175.1593328,0.1685659697222222,793.6888457352628,0.29518666666666665
0,1,2,1694791175.6601896,0.16870509472222223,793.6888457352628,0.29518666666666665
0,1,2,1694791176.1608856,0.16884417972222224,793.6888457352628,0.29518666666666665
0,1,2,1694791176.6616135,0.16898326972222225,793.6888457352628,0.29518666666666665
0,1,2,1694791177.1620662,0.1691222863888889,793.6888457352628,0.29518666666666665
0,2,2,1694791177.6632328,0.1692614888888889,1134.2293867866142,0.29518666666666665
1,1,2,1694791178.1651938,0.1694009175,1134.2293867866142,0.29518666666666665
0,1,2,1694791178.6657994,0.16953998722222224,1134.2293867866142,0.29518666666666665
0,1,2,1694791179.16616,0.16967897611111113,1134.2293867866142,0.29518666666666665
0,1,2,1694791179.6669416,0.16981808083333333,1134.2293867866142,0.29518666666666665
0,1,2,1694791180.1708338,0.16995805,1134.2293867866142,0.29518666666666665
0,1,2,1694791180.6688066,0.17009637305555556,1134.2293867866142,0.29518666666666665
0,1,2,1694791181.169863,0.17023555444444444,1134.2293867866142,0.29518666666666665
0,1,2,1694791181.6703146,0.1703745772222222,1134.2293867866142,0.29518666666666665
0,1,2,1694791182.1713786,0.17051374416666665,1134.2293867866142,0.29518666666666665
0,1,2,1694791182.671753,0.170652755,1134.2293867866142,0.29518666666666665
0,1,2,1694791183.1725054,0.17079185111111111,1134.2293867866142,0.29518666666666665
0,1,2,1694791183.6738799,0.17093111444444442,1134.2293867866142,0.29518666666666665
0,1,2,1694791184.174686,0.17107023333333335,1134.2293867866142,0.29518666666666665
0,1,2,1694791184.6753306,0.17120930277777777,1134.2293867866142,0.29518666666666665
0,1,2,1694791185.1762843,0.17134845499999998,1134.2293867866142,0.29518666666666665
0,1,2,1694791185.6769545,0.17148753138888886,1134.2293867866142,0.29518666666666665
0,1,2,1694791186.1778169,0.17162665833333332,1134.2293867866142,0.29518666666666665
0,1,2,1694791186.7060165,0.17177338,1134.2293867866142,0.29518666666666665
0,1,2,1694791187.1902823,0.17190790250000001,1134.2293867866142,0.29518666666666665
0,1,2,1694791187.6905315,0.17204686111111112,1134.2293867866142,0.29518666666666665
0,1,2,1694791188.1908777,0.1721858463888889,1134.2293867866142,0.29518666666666665
0,1,2,1694791188.6915905,0.17232493027777776,1134.2293867866142,0.29518666666666665
0,1,2,1694791189.1921551,0.17246397694444446,1134.2293867866142,0.29518666666666665
0,1,2,1694791189.6977715,0.1726044263888889,1134.2293867866142,0.29518666666666665
0,1,2,1694791190.2063892,0.17274571027777777,1134.2293867866142,0.29518666666666665
0,1,2,1694791190.709734,0.17288552833333334,1134.2293867866142,0.29518666666666665
0,1,2,1694791191.2935095,0.17304768833333334,1134.2293867866142,0.29518666666666665
0,1,2,1694791191.7428539,0.1731725061111111,1134.2293867866142,0.29518666666666665
0,1,2,1694791192.2434654,0.17331156305555553,1134.2293867866142,0.29518666666666665
0,1,2,1694791192.744037,0.17345061055555555,1134.2293867866142,0.29518666666666665
0,1,2,1694791193.2480936,0.17359062555555554,1134.2293867866142,0.29518666666666665
0,1,2,1694791193.7483294,0.17372958277777778,1134.2293867866142,0.29518666666666665
0,1,2,1694791194.248695,0.17386857305555556,1134.2293867866142,0.29518666666666665
0,1,2,1694791194.7490325,0.1740075561111111,1134.2293867866142,0.29518666666666665
0,1,2,1694791195.2496498,0.17414661388888888,1134.2293867866142,0.29518666666666665
0,1,2,1694791195.750215,0.17428565999999998,1134.2293867866142,0.29518666666666665
